value,gesture
7;7;21;42;4;9;5;1;0;-18;0;-7;1;-2;1;-5;-21;-40;-24;-37;0;-9;7;0;5;29;4;42;-5;-13;-20;-9;-2;12;53;3;1;7;11;3;4;-33;-61;-12;-8;7;10;-8;7;18;1;-18;-11;-8;-7;-1;-1;27;14;21;5;-7;-4;-1;,5
-21;-40;-24;-37;0;-9;7;0;5;29;4;42;-5;-13;-20;-9;-2;12;53;3;1;7;11;3;4;-33;-61;-12;-8;7;10;-8;7;18;1;-18;-11;-8;-7;-1;-1;27;14;21;5;-7;-4;-1;-3;-6;8;-28;-1;-9;-7;-3;-6;13;29;11;1;3;5;20;,5
-2;12;53;3;1;7;11;3;4;-33;-61;-12;-8;7;10;-8;7;18;1;-18;-11;-8;-7;-1;-1;27;14;21;5;-7;-4;-1;-3;-6;8;-28;-1;-9;-7;-3;-6;13;29;11;1;3;5;20;0;-16;-8;16;-2;-2;-1;-10;-1;30;28;7;-6;-4;-9;-1;,5
7;18;1;-18;-11;-8;-7;-1;-1;27;14;21;5;-7;-4;-1;-3;-6;8;-28;-1;-9;-7;-3;-6;13;29;11;1;3;5;20;0;-16;-8;16;-2;-2;-1;-10;-1;30;28;7;-6;-4;-9;-1;-1;-30;-3;-18;-6;-7;-15;-18;6;14;33;43;14;14;9;7;,5
-3;-6;8;-28;-1;-9;-7;-3;-6;13;29;11;1;3;5;20;0;-16;-8;16;-2;-2;-1;-10;-1;30;28;7;-6;-4;-9;-1;-1;-30;-3;-18;-6;-7;-15;-18;6;14;33;43;14;14;9;7;-1;1;-18;-15;4;-2;-16;6;-8;18;-31;-55;-21;-15;-5;-3;,5
-1;-30;-3;-18;-6;-7;-15;-18;6;14;33;43;14;14;9;7;-1;1;-18;-15;4;-2;-16;6;-8;18;-31;-55;-21;-15;-5;-3;-8;-52;-42;2;-3;17;22;13;-10;2;21;7;-2;0;-6;-20;19;47;16;-5;1;-9;-10;2;-5;2;-29;47;16;20;19;5;,5
-1;1;-18;-15;4;-2;-16;6;-8;18;-31;-55;-21;-15;-5;-3;-8;-52;-42;2;-3;17;22;13;-10;2;21;7;-2;0;-6;-20;19;47;16;-5;1;-9;-10;2;-5;2;-29;47;16;20;19;5;-15;-2;14;-21;-4;4;-13;-11;-12;-24;-8;-5;-6;-2;17;-2;,5
-8;-52;-42;2;-3;17;22;13;-10;2;21;7;-2;0;-6;-20;19;47;16;-5;1;-9;-10;2;-5;2;-29;47;16;20;19;5;-15;-2;14;-21;-4;4;-13;-11;-12;-24;-8;-5;-6;-2;17;-2;9;9;16;31;1;3;4;2;7;-20;37;-1;2;-9;-12;4;,5
19;47;16;-5;1;-9;-10;2;-5;2;-29;47;16;20;19;5;-15;-2;14;-21;-4;4;-13;-11;-12;-24;-8;-5;-6;-2;17;-2;9;9;16;31;1;3;4;2;7;-20;37;-1;2;-9;-12;4;6;3;-17;39;8;4;9;4;-2;27;41;-84;-13;-10;-16;-5;,5
-15;-2;14;-21;-4;4;-13;-11;-12;-24;-8;-5;-6;-2;17;-2;9;9;16;31;1;3;4;2;7;-20;37;-1;2;-9;-12;4;6;3;-17;39;8;4;9;4;-2;27;41;-84;-13;-10;-16;-5;-3;-21;10;23;-6;-1;1;-8;1;-30;5;11;4;-2;-14;-4;,5
6;3;-17;39;8;4;9;4;-2;27;41;-84;-13;-10;-16;-5;-3;-21;10;23;-6;-1;1;-8;1;-30;5;11;4;-2;-14;-4;-7;31;42;29;-1;-15;6;-12;13;8;24;34;11;6;-13;-2;-6;-22;-87;-24;-8;-4;35;4;-6;-25;-18;-44;-5;1;-3;-14;,5
-3;-21;10;23;-6;-1;1;-8;1;-30;5;11;4;-2;-14;-4;-7;31;42;29;-1;-15;6;-12;13;8;24;34;11;6;-13;-2;-6;-22;-87;-24;-8;-4;35;4;-6;-25;-18;-44;-5;1;-3;-14;-1;3;6;20;0;-10;-19;-4;4;26;4;10;-1;-3;9;1;,5
-7;31;42;29;-1;-15;6;-12;13;8;24;34;11;6;-13;-2;-6;-22;-87;-24;-8;-4;35;4;-6;-25;-18;-44;-5;1;-3;-14;-1;3;6;20;0;-10;-19;-4;4;26;4;10;-1;-3;9;1;-4;1;-11;8;6;9;34;0;-1;-27;72;-3;-3;4;4;14;,5
-6;-22;-87;-24;-8;-4;35;4;-6;-25;-18;-44;-5;1;-3;-14;-1;3;6;20;0;-10;-19;-4;4;26;4;10;-1;-3;9;1;-4;1;-11;8;6;9;34;0;-1;-27;72;-3;-3;4;4;14;5;-25;-73;-56;-4;-6;-3;-2;5;-5;-47;-5;0;-3;3;2;,5
-1;3;6;20;0;-10;-19;-4;4;26;4;10;-1;-3;9;1;-4;1;-11;8;6;9;34;0;-1;-27;72;-3;-3;4;4;14;5;-25;-73;-56;-4;-6;-3;-2;5;-5;-47;-5;0;-3;3;2;-11;-33;12;0;-7;-7;-31;-1;-14;16;5;9;-2;-2;11;-13;,5
5;-25;-73;-56;-4;-6;-3;-2;5;-5;-47;-5;0;-3;3;2;-11;-33;12;0;-7;-7;-31;-1;-14;16;5;9;-2;-2;11;-13;-2;-33;-7;-12;-1;0;3;23;2;49;22;23;0;-3;6;14;7;-13;31;21;11;7;-28;-8;9;-15;-73;-21;3;5;8;-2;,5
5;-25;-73;-56;-4;-6;-3;-2;5;-5;-47;-5;0;-3;3;2;-11;-33;12;0;-7;-7;-31;-1;-14;16;5;9;-2;-2;11;-13;-2;-33;-7;-12;-1;0;3;23;2;49;22;23;0;-3;6;14;7;-13;31;21;11;7;-28;-8;9;-15;-73;-21;3;5;8;-2;,5
-2;-33;-7;-12;-1;0;3;23;2;49;22;23;0;-3;6;14;7;-13;31;21;11;7;-28;-8;9;-15;-73;-21;3;5;8;-2;-6;26;95;-46;-24;-13;2;-17;-11;-57;2;42;6;0;-9;-7;-2;31;7;-41;-7;-5;1;8;-4;1;-33;31;10;21;11;18;,5
7;-13;31;21;11;7;-28;-8;9;-15;-73;-21;3;5;8;-2;-6;26;95;-46;-24;-13;2;-17;-11;-57;2;42;6;0;-9;-7;-2;31;7;-41;-7;-5;1;8;-4;1;-33;31;10;21;11;18;-4;10;17;11;3;-1;-7;-18;-3;-26;-41;-19;-15;3;-19;-15;,5
-6;26;95;-46;-24;-13;2;-17;-11;-57;2;42;6;0;-9;-7;-2;31;7;-41;-7;-5;1;8;-4;1;-33;31;10;21;11;18;-4;10;17;11;3;-1;-7;-18;-3;-26;-41;-19;-15;3;-19;-15;-3;25;31;-11;2;-12;-7;-2;10;-4;15;0;-1;3;-3;2;,5
-4;10;17;11;3;-1;-7;-18;-3;-26;-41;-19;-15;3;-19;-15;-3;25;31;-11;2;-12;-7;-2;10;-4;15;0;-1;3;-3;2;2;12;-26;13;0;2;13;16;0;13;10;-34;-2;-5;-15;-7;7;10;15;44;1;-8;3;7;-8;-11;-29;-50;-5;-5;-5;0;,5
-3;25;31;-11;2;-12;-7;-2;10;-4;15;0;-1;3;-3;2;2;12;-26;13;0;2;13;16;0;13;10;-34;-2;-5;-15;-7;7;10;15;44;1;-8;3;7;-8;-11;-29;-50;-5;-5;-5;0;-21;-5;14;-4;5;14;-1;-23;6;7;-30;-4;4;-10;8;13;,5
2;12;-26;13;0;2;13;16;0;13;10;-34;-2;-5;-15;-7;7;10;15;44;1;-8;3;7;-8;-11;-29;-50;-5;-5;-5;0;-21;-5;14;-4;5;14;-1;-23;6;7;-30;-4;4;-10;8;13;-1;-39;15;8;0;29;24;14;9;40;-22;-7;-14;-12;7;13;,5
7;10;15;44;1;-8;3;7;-8;-11;-29;-50;-5;-5;-5;0;-21;-5;14;-4;5;14;-1;-23;6;7;-30;-4;4;-10;8;13;-1;-39;15;8;0;29;24;14;9;40;-22;-7;-14;-12;7;13;2;6;-4;17;1;0;-9;-3;6;31;19;23;4;-2;4;-2;,5
-21;-5;14;-4;5;14;-1;-23;6;7;-30;-4;4;-10;8;13;-1;-39;15;8;0;29;24;14;9;40;-22;-7;-14;-12;7;13;2;6;-4;17;1;0;-9;-3;6;31;19;23;4;-2;4;-2;-4;13;-15;-19;5;-7;-21;-4;7;4;57;37;-5;0;-28;-12;,5
-21;-5;14;-4;5;14;-1;-23;6;7;-30;-4;4;-10;8;13;-1;-39;15;8;0;29;24;14;9;40;-22;-7;-14;-12;7;13;2;6;-4;17;1;0;-9;-3;6;31;19;23;4;-2;4;-2;-4;13;-15;-19;5;-7;-21;-4;7;4;57;37;-5;0;-28;-12;,5
-4;13;-15;-19;5;-7;-21;-4;7;4;57;37;-5;0;-28;-12;4;2;-88;-33;3;-5;-3;3;3;-49;13;16;-1;1;0;2;-5;48;27;-12;4;0;23;-7;2;-7;-31;-10;-2;1;-16;4;-10;20;-52;22;-7;3;-5;19;-18;-13;-30;-17;-13;-3;9;-15;,5
4;2;-88;-33;3;-5;-3;3;3;-49;13;16;-1;1;0;2;-5;48;27;-12;4;0;23;-7;2;-7;-31;-10;-2;1;-16;4;-10;20;-52;22;-7;3;-5;19;-18;-13;-30;-17;-13;-3;9;-15;7;-15;-11;8;3;-1;-33;-4;-3;3;16;1;7;2;29;6;,5
-5;48;27;-12;4;0;23;-7;2;-7;-31;-10;-2;1;-16;4;-10;20;-52;22;-7;3;-5;19;-18;-13;-30;-17;-13;-3;9;-15;7;-15;-11;8;3;-1;-33;-4;-3;3;16;1;7;2;29;6;8;-36;30;7;3;-9;35;16;-5;14;-61;2;-3;-8;-40;-8;,5
-10;20;-52;22;-7;3;-5;19;-18;-13;-30;-17;-13;-3;9;-15;7;-15;-11;8;3;-1;-33;-4;-3;3;16;1;7;2;29;6;8;-36;30;7;3;-9;35;16;-5;14;-61;2;-3;-8;-40;-8;-5;-17;-26;-9;-8;7;52;1;-2;-20;60;21;1;-6;-7;-7;,5
8;-36;30;7;3;-9;35;16;-5;14;-61;2;-3;-8;-40;-8;-5;-17;-26;-9;-8;7;52;1;-2;-20;60;21;1;-6;-7;-7;10;7;-17;16;3;-9;-22;-9;-5;22;6;5;-2;0;-7;25;-14;-74;-73;-39;-4;-11;-11;-28;0;78;111;34;-9;-11;10;-6;,5
-5;-17;-26;-9;-8;7;52;1;-2;-20;60;21;1;-6;-7;-7;10;7;-17;16;3;-9;-22;-9;-5;22;6;5;-2;0;-7;25;-14;-74;-73;-39;-4;-11;-11;-28;0;78;111;34;-9;-11;10;-6;17;-18;-55;-32;-4;-5;-2;3;0;-4;-100;-24;12;24;26;16;,5
10;7;-17;16;3;-9;-22;-9;-5;22;6;5;-2;0;-7;25;-14;-74;-73;-39;-4;-11;-11;-28;0;78;111;34;-9;-11;10;-6;17;-18;-55;-32;-4;-5;-2;3;0;-4;-100;-24;12;24;26;16;-26;25;56;76;-3;-11;-24;3;0;-19;-37;-90;-6;-8;-5;0;,5
-14;-74;-73;-39;-4;-11;-11;-28;0;78;111;34;-9;-11;10;-6;17;-18;-55;-32;-4;-5;-2;3;0;-4;-100;-24;12;24;26;16;-26;25;56;76;-3;-11;-24;3;0;-19;-37;-90;-6;-8;-5;0;4;17;53;57;-4;7;-2;-3;10;-19;20;11;2;6;13;6;,5
17;-18;-55;-32;-4;-5;-2;3;0;-4;-100;-24;12;24;26;16;-26;25;56;76;-3;-11;-24;3;0;-19;-37;-90;-6;-8;-5;0;4;17;53;57;-4;7;-2;-3;10;-19;20;11;2;6;13;6;11;22;-33;-49;-3;-6;20;10;1;-23;1;51;5;0;14;1;,5
4;17;53;57;-4;7;-2;-3;10;-19;20;11;2;6;13;6;11;22;-33;-49;-3;-6;20;10;1;-23;1;51;5;0;14;1;-6;-28;8;-28;0;-10;-21;-10;17;9;21;-23;3;13;14;8;-16;21;10;29;3;-6;-9;-10;-2;7;1;9;-4;10;13;-22;,5
11;22;-33;-49;-3;-6;20;10;1;-23;1;51;5;0;14;1;-6;-28;8;-28;0;-10;-21;-10;17;9;21;-23;3;13;14;8;-16;21;10;29;3;-6;-9;-10;-2;7;1;9;-4;10;13;-22;-11;-8;-13;0;6;0;-1;-2;-6;-10;14;23;-3;-7;-6;-1;,5
-6;-28;8;-28;0;-10;-21;-10;17;9;21;-23;3;13;14;8;-16;21;10;29;3;-6;-9;-10;-2;7;1;9;-4;10;13;-22;-11;-8;-13;0;6;0;-1;-2;-6;-10;14;23;-3;-7;-6;-1;13;12;2;-36;-4;0;-24;-4;4;-39;27;19;5;6;-1;10;,5
-16;21;10;29;3;-6;-9;-10;-2;7;1;9;-4;10;13;-22;-11;-8;-13;0;6;0;-1;-2;-6;-10;14;23;-3;-7;-6;-1;13;12;2;-36;-4;0;-24;-4;4;-39;27;19;5;6;-1;10;-3;32;10;-11;-4;-8;-17;-2;-5;-13;5;17;-2;-4;16;-13;,5
-11;-8;-13;0;6;0;-1;-2;-6;-10;14;23;-3;-7;-6;-1;13;12;2;-36;-4;0;-24;-4;4;-39;27;19;5;6;-1;10;-3;32;10;-11;-4;-8;-17;-2;-5;-13;5;17;-2;-4;16;-13;7;-7;32;8;-1;-11;8;4;-10;-7;-119;-41;-5;-1;6;-4;,5
-3;32;10;-11;-4;-8;-17;-2;-5;-13;5;17;-2;-4;16;-13;7;-7;32;8;-1;-11;8;4;-10;-7;-119;-41;-5;-1;6;-4;-4;-4;-14;-13;3;-3;-12;-3;5;12;47;58;-1;-6;-12;-6;-4;-18;-47;-63;-9;-2;-4;-2;-2;27;60;28;2;-9;-28;-5;,5
-3;32;10;-11;-4;-8;-17;-2;-5;-13;5;17;-2;-4;16;-13;7;-7;32;8;-1;-11;8;4;-10;-7;-119;-41;-5;-1;6;-4;-4;-4;-14;-13;3;-3;-12;-3;5;12;47;58;-1;-6;-12;-6;-4;-18;-47;-63;-9;-2;-4;-2;-2;27;60;28;2;-9;-28;-5;,5
-4;-4;-14;-13;3;-3;-12;-3;5;12;47;58;-1;-6;-12;-6;-4;-18;-47;-63;-9;-2;-4;-2;-2;27;60;28;2;-9;-28;-5;-1;-32;-44;-17;-1;-2;47;8;-8;30;-3;-23;0;6;21;-1;4;9;35;25;4;-2;-18;0;0;-4;-24;4;-1;4;-4;0;,5
-4;-4;-14;-13;3;-3;-12;-3;5;12;47;58;-1;-6;-12;-6;-4;-18;-47;-63;-9;-2;-4;-2;-2;27;60;28;2;-9;-28;-5;-1;-32;-44;-17;-1;-2;47;8;-8;30;-3;-23;0;6;21;-1;4;9;35;25;4;-2;-18;0;0;-4;-24;4;-1;4;-4;0;,5
-1;-32;-44;-17;-1;-2;47;8;-8;30;-3;-23;0;6;21;-1;4;9;35;25;4;-2;-18;0;0;-4;-24;4;-1;4;-4;0;-2;-2;1;11;-1;-6;-21;0;3;-5;26;-7;6;4;-1;-11;-4;-21;15;15;-9;-1;21;4;9;0;-33;-38;-4;-15;2;10;,5
-1;-32;-44;-17;-1;-2;47;8;-8;30;-3;-23;0;6;21;-1;4;9;35;25;4;-2;-18;0;0;-4;-24;4;-1;4;-4;0;-2;-2;1;11;-1;-6;-21;0;3;-5;26;-7;6;4;-1;-11;-4;-21;15;15;-9;-1;21;4;9;0;-33;-38;-4;-15;2;10;,5
-2;-2;1;11;-1;-6;-21;0;3;-5;26;-7;6;4;-1;-11;-4;-21;15;15;-9;-1;21;4;9;0;-33;-38;-4;-15;2;10;-10;30;31;0;1;19;-8;-31;-15;-21;-1;0;-8;-10;-19;-9;3;-11;-46;-7;3;6;-10;3;-2;-20;8;-47;-5;-5;-5;-6;,5
-10;30;31;0;1;19;-8;-31;-15;-21;-1;0;-8;-10;-19;-9;3;-11;-46;-7;3;6;-10;3;-2;-20;8;-47;-5;-5;-5;-6;5;12;40;29;-8;-2;-12;5;4;25;19;2;-8;-2;-1;-1;-2;3;2;-2;-3;2;-6;-6;-5;-12;-46;2;11;8;0;1;,5
3;-11;-46;-7;3;6;-10;3;-2;-20;8;-47;-5;-5;-5;-6;5;12;40;29;-8;-2;-12;5;4;25;19;2;-8;-2;-1;-1;-2;3;2;-2;-3;2;-6;-6;-5;-12;-46;2;11;8;0;1;-5;-18;22;-5;0;0;6;5;1;21;2;-12;-6;-6;-11;-7;,5
5;12;40;29;-8;-2;-12;5;4;25;19;2;-8;-2;-1;-1;-2;3;2;-2;-3;2;-6;-6;-5;-12;-46;2;11;8;0;1;-5;-18;22;-5;0;0;6;5;1;21;2;-12;-6;-6;-11;-7;0;-1;-49;-7;-10;-7;-22;-2;1;-18;79;4;0;-9;-12;-6;,5
-2;3;2;-2;-3;2;-6;-6;-5;-12;-46;2;11;8;0;1;-5;-18;22;-5;0;0;6;5;1;21;2;-12;-6;-6;-11;-7;0;-1;-49;-7;-10;-7;-22;-2;1;-18;79;4;0;-9;-12;-6;3;36;-43;-20;-2;8;17;25;-4;-46;30;27;-1;-2;-6;-7;,5
-5;-18;22;-5;0;0;6;5;1;21;2;-12;-6;-6;-11;-7;0;-1;-49;-7;-10;-7;-22;-2;1;-18;79;4;0;-9;-12;-6;3;36;-43;-20;-2;8;17;25;-4;-46;30;27;-1;-2;-6;-7;8;18;-12;-13;-6;-15;-8;-9;-6;16;4;19;-1;3;8;-4;,5
3;36;-43;-20;-2;8;17;25;-4;-46;30;27;-1;-2;-6;-7;8;18;-12;-13;-6;-15;-8;-9;-6;16;4;19;-1;3;8;-4;-12;-24;-26;-5;4;-5;-22;-13;1;-9;-32;-16;-3;5;18;4;5;15;-4;-16;3;0;-8;6;0;-25;30;48;0;0;0;0;,5
3;36;-43;-20;-2;8;17;25;-4;-46;30;27;-1;-2;-6;-7;8;18;-12;-13;-6;-15;-8;-9;-6;16;4;19;-1;3;8;-4;-12;-24;-26;-5;4;-5;-22;-13;1;-9;-32;-16;-3;5;18;4;5;15;-4;-16;3;0;-8;6;0;-25;30;48;0;0;0;0;,5
-12;-24;-26;-5;4;-5;-22;-13;1;-9;-32;-16;-3;5;18;4;5;15;-4;-16;3;0;-8;6;0;-25;30;48;0;0;0;0;7;13;-1;-15;-7;-3;2;6;-7;3;-40;-13;3;-3;-1;1;-3;-11;79;-5;7;1;-2;-3;7;3;-76;-3;-3;1;0;4;,5
5;15;-4;-16;3;0;-8;6;0;-25;30;48;0;0;0;0;7;13;-1;-15;-7;-3;2;6;-7;3;-40;-13;3;-3;-1;1;-3;-11;79;-5;7;1;-2;-3;7;3;-76;-3;-3;1;0;4;2;14;-29;13;1;3;4;0;-1;-9;32;-28;-1;-2;-19;-5;,5
7;13;-1;-15;-7;-3;2;6;-7;3;-40;-13;3;-3;-1;1;-3;-11;79;-5;7;1;-2;-3;7;3;-76;-3;-3;1;0;4;2;14;-29;13;1;3;4;0;-1;-9;32;-28;-1;-2;-19;-5;-1;-27;-35;40;-5;4;12;1;-8;18;38;-3;1;1;3;-1;,5
2;14;-29;13;1;3;4;0;-1;-9;32;-28;-1;-2;-19;-5;-1;-27;-35;40;-5;4;12;1;-8;18;38;-3;1;1;3;-1;-2;-21;13;-7;-4;-11;14;-3;1;28;9;-3;-2;11;-6;-1;1;3;33;21;4;-1;-14;-5;-3;-11;-26;22;0;7;18;2;,5
2;14;-29;13;1;3;4;0;-1;-9;32;-28;-1;-2;-19;-5;-1;-27;-35;40;-5;4;12;1;-8;18;38;-3;1;1;3;-1;-2;-21;13;-7;-4;-11;14;-3;1;28;9;-3;-2;11;-6;-1;1;3;33;21;4;-1;-14;-5;-3;-11;-26;22;0;7;18;2;,5
-2;-21;13;-7;-4;-11;14;-3;1;28;9;-3;-2;11;-6;-1;1;3;33;21;4;-1;-14;-5;-3;-11;-26;22;0;7;18;2;0;-16;2;-3;-5;-3;3;3;-8;-6;-14;-52;-5;5;-1;-29;-1;12;39;3;0;1;-10;-5;2;2;-38;8;-2;-1;3;4;,5
1;3;33;21;4;-1;-14;-5;-3;-11;-26;22;0;7;18;2;0;-16;2;-3;-5;-3;3;3;-8;-6;-14;-52;-5;5;-1;-29;-1;12;39;3;0;1;-10;-5;2;2;-38;8;-2;-1;3;4;-7;-20;-11;-20;-1;-5;-13;-9;-2;-23;3;30;4;0;4;5;,5
0;-16;2;-3;-5;-3;3;3;-8;-6;-14;-52;-5;5;-1;-29;-1;12;39;3;0;1;-10;-5;2;2;-38;8;-2;-1;3;4;-7;-20;-11;-20;-1;-5;-13;-9;-2;-23;3;30;4;0;4;5;-8;-4;-29;-30;-5;-1;3;2;-3;8;41;23;-1;-3;-5;-11;,5
-7;-20;-11;-20;-1;-5;-13;-9;-2;-23;3;30;4;0;4;5;-8;-4;-29;-30;-5;-1;3;2;-3;8;41;23;-1;-3;-5;-11;3;16;21;11;0;0;-18;-5;-2;-13;-33;-25;-4;-8;11;7;-9;-11;-18;-3;-3;1;12;-3;2;-3;9;20;-4;-3;-8;-2;,5
-7;-20;-11;-20;-1;-5;-13;-9;-2;-23;3;30;4;0;4;5;-8;-4;-29;-30;-5;-1;3;2;-3;8;41;23;-1;-3;-5;-11;3;16;21;11;0;0;-18;-5;-2;-13;-33;-25;-4;-8;11;7;-9;-11;-18;-3;-3;1;12;-3;2;-3;9;20;-4;-3;-8;-2;,5
3;16;21;11;0;0;-18;-5;-2;-13;-33;-25;-4;-8;11;7;-9;-11;-18;-3;-3;1;12;-3;2;-3;9;20;-4;-3;-8;-2;5;13;35;0;3;7;0;1;-2;-12;-60;-9;-4;0;10;3;2;-17;5;-14;3;-1;-5;0;-3;33;2;-14;-3;-4;-8;-4;,5
3;16;21;11;0;0;-18;-5;-2;-13;-33;-25;-4;-8;11;7;-9;-11;-18;-3;-3;1;12;-3;2;-3;9;20;-4;-3;-8;-2;5;13;35;0;3;7;0;1;-2;-12;-60;-9;-4;0;10;3;2;-17;5;-14;3;-1;-5;0;-3;33;2;-14;-3;-4;-8;-4;,5
5;13;35;0;3;7;0;1;-2;-12;-60;-9;-4;0;10;3;2;-17;5;-14;3;-1;-5;0;-3;33;2;-14;-3;-4;-8;-4;-8;-35;-12;12;-6;1;0;-1;1;6;11;-11;-1;-8;-7;-1;-1;-29;-32;13;-2;-4;3;-1;-1;15;28;-36;-9;-8;-55;-6;,5
2;-17;5;-14;3;-1;-5;0;-3;33;2;-14;-3;-4;-8;-4;-8;-35;-12;12;-6;1;0;-1;1;6;11;-11;-1;-8;-7;-1;-1;-29;-32;13;-2;-4;3;-1;-1;15;28;-36;-9;-8;-55;-6;8;7;2;1;3;-3;22;10;4;7;43;23;2;6;3;4;,5
-8;-35;-12;12;-6;1;0;-1;1;6;11;-11;-1;-8;-7;-1;-1;-29;-32;13;-2;-4;3;-1;-1;15;28;-36;-9;-8;-55;-6;8;7;2;1;3;-3;22;10;4;7;43;23;2;6;3;4;-6;-14;7;-17;-6;-12;-2;8;-3;15;-3;4;4;3;13;1;,5
8;7;2;1;3;-3;22;10;4;7;43;23;2;6;3;4;-6;-14;7;-17;-6;-12;-2;8;-3;15;-3;4;4;3;13;1;-3;-18;-29;4;6;-4;-6;-3;7;11;24;-21;-4;-2;-3;3;0;9;-37;9;-5;-10;11;0;1;-22;-42;-3;4;7;19;-2;,5
-6;-14;7;-17;-6;-12;-2;8;-3;15;-3;4;4;3;13;1;-3;-18;-29;4;6;-4;-6;-3;7;11;24;-21;-4;-2;-3;3;0;9;-37;9;-5;-10;11;0;1;-22;-42;-3;4;7;19;-2;-3;12;23;-10;-5;0;9;-2;-1;-7;27;37;3;-3;0;0;,5
-3;-18;-29;4;6;-4;-6;-3;7;11;24;-21;-4;-2;-3;3;0;9;-37;9;-5;-10;11;0;1;-22;-42;-3;4;7;19;-2;-3;12;23;-10;-5;0;9;-2;-1;-7;27;37;3;-3;0;0;1;2;-17;21;-4;0;-8;-5;10;14;-12;-32;-2;-7;7;5;,5
-3;-18;-29;4;6;-4;-6;-3;7;11;24;-21;-4;-2;-3;3;0;9;-37;9;-5;-10;11;0;1;-22;-42;-3;4;7;19;-2;-3;12;23;-10;-5;0;9;-2;-1;-7;27;37;3;-3;0;0;1;2;-17;21;-4;0;-8;-5;10;14;-12;-32;-2;-7;7;5;,5
-3;12;23;-10;-5;0;9;-2;-1;-7;27;37;3;-3;0;0;1;2;-17;21;-4;0;-8;-5;10;14;-12;-32;-2;-7;7;5;-13;-3;-13;-6;-5;3;-4;-10;-3;1;-19;7;-1;-10;-7;-5;11;29;32;-7;4;-5;-17;12;-24;-42;-28;-4;2;25;38;-8;,5
-13;-3;-13;-6;-5;3;-4;-10;-3;1;-19;7;-1;-10;-7;-5;11;29;32;-7;4;-5;-17;12;-24;-42;-28;-4;2;25;38;-8;3;13;37;-10;-8;0;-6;1;0;17;-6;-5;-1;-4;7;-2;0;4;36;1;2;5;-7;4;4;3;12;27;5;-12;-10;4;,5
11;29;32;-7;4;-5;-17;12;-24;-42;-28;-4;2;25;38;-8;3;13;37;-10;-8;0;-6;1;0;17;-6;-5;-1;-4;7;-2;0;4;36;1;2;5;-7;4;4;3;12;27;5;-12;-10;4;-2;-11;-87;-30;-3;-6;1;-2;-8;-16;28;4;-4;2;6;-3;,5
3;13;37;-10;-8;0;-6;1;0;17;-6;-5;-1;-4;7;-2;0;4;36;1;2;5;-7;4;4;3;12;27;5;-12;-10;4;-2;-11;-87;-30;-3;-6;1;-2;-8;-16;28;4;-4;2;6;-3;5;21;-17;26;1;6;6;-5;2;-16;41;-40;-2;-4;-8;2;,5
0;4;36;1;2;5;-7;4;4;3;12;27;5;-12;-10;4;-2;-11;-87;-30;-3;-6;1;-2;-8;-16;28;4;-4;2;6;-3;5;21;-17;26;1;6;6;-5;2;-16;41;-40;-2;-4;-8;2;-8;-8;-23;5;7;5;-6;-4;-11;-9;-25;-19;-7;-9;-10;-8;,5
-2;-11;-87;-30;-3;-6;1;-2;-8;-16;28;4;-4;2;6;-3;5;21;-17;26;1;6;6;-5;2;-16;41;-40;-2;-4;-8;2;-8;-8;-23;5;7;5;-6;-4;-11;-9;-25;-19;-7;-9;-10;-8;-6;-5;-9;12;3;4;18;5;4;3;-20;31;2;0;15;3;,5
-8;-8;-23;5;7;5;-6;-4;-11;-9;-25;-19;-7;-9;-10;-8;-6;-5;-9;12;3;4;18;5;4;3;-20;31;2;0;15;3;-2;1;21;-23;-9;-9;-1;0;4;15;17;7;0;-2;-2;0;-7;-27;-70;-40;3;2;-6;-10;0;20;18;11;-8;2;5;1;,5
-8;-8;-23;5;7;5;-6;-4;-11;-9;-25;-19;-7;-9;-10;-8;-6;-5;-9;12;3;4;18;5;4;3;-20;31;2;0;15;3;-2;1;21;-23;-9;-9;-1;0;4;15;17;7;0;-2;-2;0;-7;-27;-70;-40;3;2;-6;-10;0;20;18;11;-8;2;5;1;,5
-2;1;21;-23;-9;-9;-1;0;4;15;17;7;0;-2;-2;0;-7;-27;-70;-40;3;2;-6;-10;0;20;18;11;-8;2;5;1;8;14;27;-2;2;-9;-4;2;-2;-3;-22;5;1;10;-5;0;-4;7;4;7;0;4;-7;-10;5;-4;3;7;-4;-23;18;12;,5
-2;1;21;-23;-9;-9;-1;0;4;15;17;7;0;-2;-2;0;-7;-27;-70;-40;3;2;-6;-10;0;20;18;11;-8;2;5;1;8;14;27;-2;2;-9;-4;2;-2;-3;-22;5;1;10;-5;0;-4;7;4;7;0;4;-7;-10;5;-4;3;7;-4;-23;18;12;,5
8;14;27;-2;2;-9;-4;2;-2;-3;-22;5;1;10;-5;0;-4;7;4;7;0;4;-7;-10;5;-4;3;7;-4;-23;18;12;-2;-17;23;7;0;6;-13;-5;-2;5;10;13;0;1;-3;-1;-1;12;18;-6;-2;-5;-12;-3;-2;-7;-31;-35;-2;1;-13;-3;,5
-4;7;4;7;0;4;-7;-10;5;-4;3;7;-4;-23;18;12;-2;-17;23;7;0;6;-13;-5;-2;5;10;13;0;1;-3;-1;-1;12;18;-6;-2;-5;-12;-3;-2;-7;-31;-35;-2;1;-13;-3;4;-6;19;31;-3;-2;3;0;-12;-3;17;12;2;-5;-21;-4;,5
